Time,Plasma/ CSF/ ER Nicotine,Sequestered Nicotine,Fraction of Activated nAChR,Fraction of Chaperoned nAChR
11.0000323506612,11.2391031761296,46.1410533289577,0.0110926019663946,0.232248743659782
11.0000354069159,11.2438524152124,46.1409901218275,0.0110966536996476,0.232255580405309
11.0000384631706,11.248601408881,46.1409269597168,0.0111008069710068,0.232263022607177
11.0000415194253,11.2533501594275,46.1408638426229,0.011105044332029,0.232271064885261
11.0000462967963,11.2607726647344,46.1407652715958,0.0111118064468135,0.232284827146585
11.0000510741672,11.2681945867088,46.1406668105498,0.0111186985097849,0.232300024530061
11.0000558515381,11.2756159313531,46.1405684594749,0.0111256825594415,0.23231663535173
11.0000641402232,11.2884905234582,46.140398082349,0.0111379581657838,0.232348749823733
11.0000724289083,11.3013634093754,46.140228036181,0.0111503578798163,0.232384957814504
11.0000807175934,11.3142346045036,46.1400583209244,0.0111628276549559,0.232425161145546
11.0000890062785,11.3271041214156,46.1398889365328,0.0111753391533908,0.232469264173106
11.0000972949636,11.339971971227,46.1397198829604,0.0111878765337184,0.232517173319029
11.0001055836487,11.3528381642523,46.1395511601613,0.01120042993922,0.232568797022065
11.0001185797722,11.3730082124721,46.1392872794944,0.0112201314955448,0.232657005341623
11.0001315758957,11.393174247123,46.1390242117218,0.0112398417198444,0.232753792043536
11.0001445720191,11.4133363020363,46.1387619566704,0.0112595525260511,0.232858833433579
11.0001646304979,11.4444470860989,46.1383587817397,0.0112899698426054,0.233036441998535
11.0001846889767,11.4755485780277,46.1379575417956,0.0113203782296388,0.233231881945316
11.0002197178464,11.5298403035367,46.1372614797957,0.0113734563984072,0.233612892048971
11.0002547467161,11.5841045319248,46.1365713137826,0.0114265034703029,0.234040069285856
11.0002897755858,11.6383417374277,46.1358870405615,0.0114795204361123,0.23450879070535
11.0003248044554,11.6925523495661,46.1352086569876,0.0115325057196891,0.235014881114622
11.0003796088828,11.777315145152,46.1341591001233,0.0116153395534631,0.235872741204363
11.0004344133102,11.8620151113271,46.1331239407812,0.011698096442061,0.236800135059164
11.0004892177376,11.9466533810082,46.1321031674916,0.0117807788486032,0.237786162358963
11.0005440221649,12.0312309306278,46.1310967689621,0.0118633882850771,0.238821481713116
11.0005988265923,12.1157486028436,46.1301047340516,0.0119459253208566,0.239898084533339
11.0006536310197,12.2002071239906,46.1291270517519,0.0120283905109491,0.24100912032564
11.0007084354471,12.2846071197643,46.1281637111701,0.012110784603394,0.242148740322522
11.0008081626078,12.4380406682362,46.1264474865723,0.012260536046347,0.244279909854266
11.0009078897686,12.591284841797,46.1247786513372,0.012410057021062,0.246465290062199
11.0010076169294,12.744341668243,46.1231571418733,0.0125593497603199,0.248686985591219
11.0011073440902,12.89721272321,46.1215828951444,0.0127084160540709,0.250931601667763
11.0012070712509,13.0498992653458,46.1200558485225,0.0128572573372981,0.253188897982628
11.0013067984117,13.2024023001404,46.1185759397215,0.0130058748061365,0.255451152870141
11.0014065255725,13.3547226217355,46.117143106753,0.013154269463389,0.257712746879366
11.0015062527333,13.5068608650518,46.1157572878689,0.0133024421326285,0.259969643709746
11.0016616769349,13.7436056432199,46.1136910835833,0.013532927438249,0.263470914414315
11.0019000242722,14.1058072530129,46.1107435129377,0.0138853440514975,0.268788522006878
11.0020558607447,14.3420659253793,46.1089606356438,0.0141150843268157,0.272224035665549
11.0022116972172,14.5778860323241,46.1072915844918,0.0143442914091332,0.27562418522847
11.0023675336897,14.8132684679298,46.1057361276127,0.014572966815748,0.278988714709112
11.0025233701623,15.0482141026282,46.1042940335894,0.0148011120288879,0.282317587758601
11.0026792066348,15.2827238302776,46.1029650714031,0.0150287286023987,0.285610518868784
11.0028350431073,15.5167985239723,46.1017490104834,0.0152558180530355,0.288867413451075
11.0029908795798,15.7504390082024,46.1006456207405,0.0154823818275247,0.292088645003856
11.0031467160523,15.9836460825047,46.0996546725393,0.015708421354364,0.295274819562269
11.0033025525249,16.2164205523623,46.0987759366646,0.0159339380682796,0.298426468037923
11.0035649972935,16.6074613664848,46.0975490367554,0.0163125539057223,0.303657535213788
11.0038274420621,16.9972813716916,46.0966386552328,0.0166896977904285,0.308794349924349
11.0040898868307,17.3858844192011,46.096043705451,0.0170653764968733,0.313839103709717
11.0043523315993,17.7732743301382,46.0957631042341,0.0174395967448908,0.318794159474876
11.0047856562893,18.4102519487242,46.0959849204411,0.0180543005349365,0.326785857443729
11.0052189809794,19.0439497651503,46.0970559187362,0.0186650763058443,0.334550525278094
11.0056523056695,19.6743848674655,46.0989712848118,0.0192719537207606,0.342097626586221
11.0060856303596,20.3015743116464,46.1017262296236,0.0198749622198196,0.349436002311681
11.0065189550497,20.9255351059867,46.1053159893686,0.0204741310148286,0.356574027474586
11.0071917243927,21.8879234728631,46.1125324652132,0.0213968452457375,0.367278234125932
11.0078644937358,22.8426331970611,46.1217322251592,0.0223104809363111,0.377547131993092
11.0099056482217,25.6928378756197,46.1616018504785,0.025027939487039,0.406295047711556
11.0109424977262,27.1143689382614,46.1886312639883,0.0263776243468526,0.419653015725718
11.0119793472308,28.5184831677573,46.2201444089453,0.0277071083169977,0.432265557179254
11.0130161967353,29.9054027813924,46.2560803751234,0.0290167510930958,0.444192676486614
11.0144871399312,31.8439083105814,46.314532084057,0.0308413441335138,0.460040806799418
11.015958083127,33.7488697207904,46.3815953349518,0.0326276945263875,0.474751514673487
11.0174290263229,35.6208969154631,46.4571042115429,0.0343767558567002,0.488442949951497
11.0188999695188,37.4605902385506,46.5408958323745,0.0360894546353471,0.501215374004585
11.0203709127146,39.2685402405178,46.6328103005474,0.0377666909196222,0.513155369346351
11.0218418559105,41.0453271713822,46.7326906559872,0.0394093385336842,0.524342689289583
11.0233127991063,42.7915216520761,46.8403828266503,0.0410182465904635,0.534845363405765
11.0247837423022,44.5076844948429,46.9557355781494,0.042594239965936,0.544723371976334
11.0262546854981,46.1943668703906,47.0786004637433,0.044138120215907,0.554028838857488
11.0277256286939,47.8521102028675,47.2088317754627,0.0456506660678531,0.562808905800017
11.0291965718898,49.4814463027077,47.3462864958871,0.0471326342267446,0.571106204972434
11.0306675150857,51.0828976500659,47.4908242504711,0.0485847602117782,0.578957805092397
11.0321384582815,52.6569770462209,47.6423072597039,0.050007758587226,0.586400485423065
11.0332118612504,53.7886570737031,47.7571557349024,0.0510281911645615,0.591589890145595
11.0339972879975,54.6077728525268,47.8434599658715,0.0517654185467754,0.59526418681101
11.0347827147445,55.4194061216593,47.9316580887523,0.0524947821792629,0.598840852054471
11.0355681414916,56.2236308708131,48.0217302831157,0.0532163820535479,0.602323061858423
11.0365673130482,57.2361244236248,48.138992149639,0.0541232916246957,0.606621294292435
11.0375664846048,58.2368960436259,48.2592152084387,0.0550179953804201,0.610778831848808
11.0385656561614,59.2260929049816,48.3823600195414,0.0559006888538678,0.614802652852346
11.039564827718,60.2038604121122,48.5083876409804,0.0567715639923188,0.61869880069763
11.0405639992745,61.1703421661813,48.6372596226531,0.0576308091842264,0.622472948587565
11.0415631708311,62.1256799790961,48.7689380002608,0.0584786093332724,0.626130485998949
11.0425623423877,63.0700138742903,48.9033852892318,0.059315145908454,0.629676738112916
11.0441241234504,64.5243655725328,49.1189952419944,0.0606005763952441,0.63500814175708
11.0456859045132,65.9526896104076,49.3411408697314,0.0618595865399983,0.640096099060578
11.0472476855759,67.3554956151989,49.5696858510247,0.0630928220351709,0.644956537421982
11.0488094666386,68.7332833190898,49.8044965495039,0.0643009104173865,0.649603869767104
11.0503712477013,70.0865427026349,50.045441961591,0.065484461626256,0.654051514087691
11.051933028764,71.415754309282,50.2923936653371,0.06664406873399,0.658310661157049
11.0534948098267,72.7213891438906,50.5452257698835,0.0677803081900181,0.662393179857509
11.0550565908894,74.0039091428697,50.8038148659565,0.0688937406964401,0.66630876700688
11.0566183719522,75.2637670144198,51.0680399770815,0.0699849113347057,0.670068370453312
11.0581801530149,76.5014067964011,51.3377825120271,0.0710543505175777,0.673680388653474
11.0597419340776,77.7172638652923,51.6129262184712,0.0721025742524989,0.677152313845553
11.0613037151403,78.9117651853207,51.8933571376933,0.0731300847375141,0.680489934546342
11.062865496203,80.0853289068555,52.1789635589605,0.0741373701391289,0.683703059540132
11.063998958735,80.9241645754422,52.3894210750579,0.0748560127984833,0.68596170877343
11.0651324212669,81.7523427268165,52.6025057253821,0.0755644310532692,0.688158705767033
11.0662658837988,82.570015187053,52.8181769552425,0.0762627988487351,0.690297587996968
11.0667735042735,82.9328428415632,52.9155931761012,0.0765723491599478,0.691238195541386
11.0667735042735,82.9328428415632,52.9155931761012,0.0765723491599478,0.691238195541386
11.0667745827356,82.9319291124407,52.9158006778971,0.0765729107671931,0.691240147433775
11.0667756611977,82.9310154078638,52.9160081763837,0.0765733845762776,0.691242066180763
11.0667783068153,82.9287740579952,52.9165171857882,0.0765742308811321,0.691246641828436
11.066780952433,82.9265328298156,52.9170261774925,0.0765746991664367,0.691251044601788
11.0667835980506,82.9242917279892,52.9175351500224,0.0765748097671326,0.691255262990857
11.0667887444252,82.9199325841124,52.9185251695202,0.0765742080904589,0.691262939191105
11.0667938907997,82.9155738788058,52.9195151139939,0.0765727262969731,0.691269932698313
11.0668028281766,82.9080053666218,52.9212341079626,0.0765687307293584,0.691280523754879
11.0668117655534,82.9004380136275,52.9229528748701,0.0765635661188411,0.691289235457324
11.0668207029303,82.8928717530525,52.9246714146567,0.0765577859497195,0.691296184269546
11.0668296403072,82.8853065416332,52.9263897273428,0.0765517082705376,0.691301484005229
11.066838577684,82.8777423537639,52.9281078129691,0.0765454821172134,0.691305240155659
11.0668475150609,82.8701791731729,52.9298256715742,0.0765391715002842,0.691307549976301
11.0668564524377,82.8626169876136,52.9315433031914,0.0765328072764795,0.691308503816566
11.0668712070519,82.8501348118667,52.9343784251642,0.0765222274347048,0.69130732994614
11.0668943822354,82.8305342903097,52.9388303240549,0.0765055263437664,0.691299288920911
11.0669175574188,82.8109401611632,52.9432806977164,0.0764888171814643,0.691284720753312
11.0669622456261,82.7731749148288,52.9518579531231,0.0764565952476428,0.691241676673703
11.0670069338334,82.7354324801179,52.9604295426546,0.0764243988698999,0.691183677784674
11.0670516220407,82.6977124121237,52.9689954697407,0.0763922359548352,0.691115036593019
11.067096310248,82.6600144080759,52.9775557377477,0.0763600837747992,0.691038677336706
11.0671409984553,82.6223382552794,52.9861103499993,0.076327934810186,0.690956609956212
11.0671856866626,82.5846837908367,52.9946593097951,0.0762957991251239,0.690870329755438
11.0672303748699,82.5470508865876,53.003202620419,0.0762636827582589,0.690780989303059
11.0672750630772,82.5094394443025,53.0117402851412,0.0762315835746177,0.690689450569812
11.0673593334296,82.4385721759169,53.0278247530461,0.0761710964317284,0.690512946259837
11.0674436037821,82.3677806281825,53.0438891773735,0.0761106633506726,0.690333367984933
11.0675278741345,82.2970645934885,53.059933579804,0.0760502852475575,0.690151979311539
11.0676121444869,82.2264239177531,53.0759579819716,0.0759899648253045,0.689969508516795
11.0676964148393,82.1558584700876,53.0919624054768,0.0759297017460102,0.689786456250333
11.0677806851918,82.0853681392312,53.1079468718885,0.0758694947977938,0.689603128945348
11.0679549351776,81.9398496283872,53.1409355409047,0.0757451801715489,0.689223759927398
11.0681291851634,81.7946511319691,53.1738391637427,0.0756211054693676,0.688844195332404
11.0683034351492,81.6497719504394,53.2066579300326,0.0754972702341415,0.688464332801718
11.0684776851351,81.50521136821,53.2393920289905,0.075373674355403,0.688084245628504
11.0686519351209,81.3609686617373,53.2720416494163,0.0752503173931231,0.687704102558623
11.0689588403877,81.1076858416069,53.3293423401099,0.0750336291701689,0.687034428789303
11.0692657456545,80.8553830938745,53.3863825752844,0.0748176783924471,0.686364595422066
11.0695726509213,80.6040566016392,53.4431633772795,0.0746024629286445,0.685694505517572
11.0698795561882,80.3537025575958,53.4996857643269,0.074387980607986,0.685024119952
11.0706070451654,79.7641157048545,53.6326427327382,0.0738824792265094,0.683433972171759
11.0713345341427,79.1799166984672,53.7641680561174,0.0733810522526741,0.681842414511398
11.0720620231199,78.6010590387601,53.8942741551746,0.0728836738605085,0.680249536889946
11.0732062709381,77.7012951045914,54.0960701184486,0.0721095026658048,0.677741695789199
11.0743505187562,76.8144570981496,54.2944320032602,0.0713451794539845,0.675231012639622
11.0754947665743,75.9403414766954,54.4894141827435,0.070590591688778,0.672717717947766
11.0773546459585,74.5462021016596,54.799259222806,0.0693845429448717,0.668627665954086
11.0792145253427,73.1843981915768,55.100516221706,0.0682034431068978,0.664532498887369
11.0810744047269,71.8541738244508,55.3933871042721,0.0670468347469889,0.660433300623825
11.0841235170607,69.739794895346,55.8558913204886,0.0652024934649658,0.653707177449203
11.0871726293946,67.7051714506686,56.2972240479732,0.0634208229062022,0.646978043768461
11.0920491842798,64.6093940362846,56.9610625112231,0.0606968596832742,0.63622192320229
11.0969257391649,61.6980379647151,57.5759778662612,0.0581206660612538,0.625490138644826
11.1018022940501,58.9599380886974,58.1449523828278,0.0556848531914754,0.614801988509749
11.1066788489352,56.3846609339763,58.6707728186285,0.0533823628996065,0.604176772335617
11.1115554038204,53.9624263591862,59.1560513701622,0.0512064320519616,0.593633147806017
11.1164319587056,51.684031772399,59.6032459287028,0.0491505622049196,0.583188917893016
11.1213085135907,49.5408125364457,60.0146706512886,0.0472085147079074,0.572861364994565
11.1261850684759,47.5246201982462,60.3925017827357,0.0453743144629982,0.562667066965222
11.131061623361,45.6277992732764,60.7387838762509,0.0436422512044272,0.552621246103842
11.1359381782462,43.8431585454281,61.0554374591962,0.0420068750967612,0.5427378844618
